alpha,cos_dist,top1_acc,top3_acc
0.0,0.1979534787791116,0.7857142857142857,0.9285714285714286
0.05,0.3191195336835725,0.6392857142857142,0.8857142857142857
0.1,0.27653954018439564,0.7,0.9142857142857143
0.15000000000000002,0.24163461827806065,0.7392857142857143,0.9214285714285714
0.2,0.2167781616960253,0.7607142857142857,0.9357142857142857
0.25,0.20126885495015553,0.7892857142857143,0.9321428571428572
0.30000000000000004,0.1945223942399025,0.7892857142857143,0.9285714285714286
0.35000000000000003,0.19080793857574463,0.7678571428571429,0.9142857142857143
0.4,0.19357787711279734,0.7285714285714285,0.9107142857142857
0.45,0.19819084171737944,0.7357142857142858,0.9
0.5,0.19975199763263976,0.7321428571428571,0.9142857142857143
