alpha,cos_dist,top1_acc,top3_acc
0.0,0.19615880314792905,0.7714285714285715,0.9214285714285714
0.05,0.3190689348748752,0.6392857142857142,0.8857142857142857
0.1,0.2767056296978678,0.7071428571428572,0.9142857142857143
0.15000000000000002,0.24242488220334052,0.7428571428571429,0.9285714285714286
0.2,0.21623355724981852,0.7678571428571429,0.9357142857142857
0.25,0.19995534143277577,0.7928571428571428,0.9321428571428572
0.30000000000000004,0.1940672340137618,0.7964285714285714,0.9285714285714286
0.35000000000000003,0.19249819772584098,0.7785714285714286,0.925
0.4,0.19075218162366323,0.7214285714285714,0.9107142857142857
0.45,0.1985570816057069,0.7392857142857143,0.9178571428571428
0.5,0.20367614499160222,0.7071428571428572,0.8714285714285714
