alpha,cos_dist,top1_acc,top3_acc
0.0,0.365951995658023,0.5892857142857143,0.8642857142857143
0.05,0.3191343751336847,0.6392857142857142,0.8857142857142857
0.1,0.27664626304592405,0.7035714285714286,0.9142857142857143
0.15000000000000002,0.2422188383127962,0.7392857142857143,0.9107142857142857
0.2,0.21665117974792208,0.7785714285714286,0.9321428571428572
0.25,0.19851687912430083,0.7892857142857143,0.9357142857142857
0.30000000000000004,0.19329209497996738,0.7714285714285715,0.9142857142857143
0.35000000000000003,0.19445135508264813,0.7678571428571429,0.9142857142857143
0.4,0.196331182547978,0.7678571428571429,0.9178571428571428
0.45,0.19676766800028936,0.7321428571428571,0.9035714285714286
0.5,0.20002909834895816,0.7214285714285714,0.9142857142857143
