epoch,cos_dist,top1_acc,top5_acc
1,0.1983092208703359,0.08333333333333333,0.31666666666666665
2,0.08232082227865854,0.175,0.49166666666666664
3,0.05984113961458206,0.19166666666666668,0.5166666666666667
4,0.05581887761751811,0.21666666666666667,0.55
5,0.05522828350464503,0.225,0.5666666666666667
6,0.05495440860589345,0.21666666666666667,0.5416666666666666
7,0.055066978931427,0.21666666666666667,0.5583333333333333
8,0.05504165639479955,0.225,0.5333333333333333
9,0.055206388731797534,0.23333333333333334,0.575
10,0.05491208086411158,0.21666666666666667,0.5583333333333333
