alpha,cos_dist,top1_acc,top3_acc
0.0,0.365951995658023,0.5892857142857143,0.8642857142857143
0.05,0.3190752064543111,0.6392857142857142,0.8892857142857142
0.1,0.2764927039188998,0.7035714285714286,0.9142857142857143
0.15000000000000002,0.2421381206384727,0.7535714285714286,0.9178571428571428
0.2,0.21606348625251226,0.7785714285714286,0.9321428571428572
0.25,0.2001029129539217,0.7821428571428571,0.9357142857142857
0.30000000000000004,0.19451789323772703,0.7607142857142857,0.9357142857142857
0.35000000000000003,0.1899513555424554,0.7535714285714286,0.9392857142857143
0.4,0.19174054052148545,0.7428571428571429,0.9142857142857143
0.45,0.20025644664253509,0.7071428571428572,0.9071428571428571
0.5,0.2009770523224558,0.7071428571428572,0.9035714285714286
