alpha,cos_dist,top1_acc,top3_acc
0.0,0.197542180120945,0.7821428571428571,0.9107142857142857
0.05,0.319064455053636,0.6392857142857142,0.8857142857142857
0.1,0.27660157244120326,0.7035714285714286,0.9142857142857143
0.15000000000000002,0.24159291471753802,0.7392857142857143,0.9178571428571428
0.2,0.21659777079309736,0.775,0.9357142857142857
0.25,0.20094724489109858,0.7857142857142857,0.9321428571428572
0.30000000000000004,0.19505238980054856,0.7535714285714286,0.9214285714285714
0.35000000000000003,0.19100409064974103,0.7785714285714286,0.925
0.4,0.1924489500267165,0.7392857142857143,0.925
0.45,0.1936768238033567,0.7464285714285714,0.8892857142857142
0.5,0.20245969678674425,0.6964285714285714,0.9071428571428571
