epoch,cos_dist,top1_acc,top5_acc
1,0.2132050648331642,0.11666666666666667,0.45
2,0.10453613599141438,0.175,0.5416666666666666
3,0.08421406000852585,0.19166666666666668,0.575
4,0.08094767878452937,0.21666666666666667,0.5583333333333333
5,0.08054923315842946,0.225,0.5416666666666666
6,0.0805692066748937,0.23333333333333334,0.55
7,0.0806158443291982,0.23333333333333334,0.55
8,0.08064388483762741,0.23333333333333334,0.55
9,0.08065773993730545,0.23333333333333334,0.55
10,0.08066419859727224,0.225,0.55
