epoch,cos_dist,top1_acc,top5_acc
1,0.2504648881653945,0.24166666666666667,0.5416666666666666
2,0.15508272598187128,0.24166666666666667,0.6833333333333333
3,0.13745503971974055,0.225,0.6666666666666666
4,0.13461463352044423,0.25,0.6833333333333333
5,0.13426241825024288,0.275,0.6833333333333333
6,0.1342762197057406,0.275,0.6916666666666667
7,0.1343150014678637,0.26666666666666666,0.6916666666666667
8,0.13433856517076492,0.26666666666666666,0.6916666666666667
9,0.13435025066137313,0.26666666666666666,0.6916666666666667
10,0.1343557099501292,0.26666666666666666,0.6916666666666667
