epoch,cos_dist,top1_acc,top5_acc
1,0.18606246908505758,0.575,0.9916666666666667
2,0.1605865865945816,0.6,0.9916666666666667
3,0.15821377883354823,0.6083333333333333,0.9916666666666667
4,0.15932665020227432,0.5916666666666667,0.9916666666666667
5,0.16027025530735653,0.5916666666666667,0.9916666666666667
6,0.16077889402707418,0.575,0.9916666666666667
7,0.16102237701416017,0.575,0.9916666666666667
8,0.1611339290936788,0.575,0.9916666666666667
9,0.16118413011233013,0.575,0.9916666666666667
10,0.16120652556419374,0.575,0.9916666666666667
