epoch,cos_dist,top1_acc,top5_acc
1,0.22113988300164542,0.49166666666666664,0.9166666666666666
2,0.14226871728897095,0.625,0.9583333333333334
3,0.12408926437298456,0.6833333333333333,0.9583333333333334
4,0.12133038838704427,0.6833333333333333,0.9583333333333334
5,0.12128317008415858,0.675,0.95
6,0.12150161216656367,0.6666666666666666,0.9416666666666667
7,0.12164611866076787,0.6666666666666666,0.9416666666666667
8,0.12171964993079504,0.6666666666666666,0.9416666666666667
9,0.1217541292309761,0.6583333333333333,0.9416666666666667
10,0.12176979432503382,0.6583333333333333,0.9416666666666667
