epoch,cos_dist,top1_acc,top2_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.8464285714285714,0.9107142857142857
1,0.2349456978695733,0.7857142857142857,0.9,0.9357142857142857
2,0.22927951429571425,0.7821428571428571,0.8892857142857142,0.925
3,0.23659873700567655,0.7392857142857143,0.8607142857142858,0.9178571428571428
4,0.23777616588132722,0.725,0.875,0.9178571428571428
5,0.23571170227868216,0.75,0.875,0.9214285714285714
