alpha,cos_dist,top1_acc,top3_acc
0.0,0.365951995658023,0.5892857142857143,0.8642857142857143
0.05,0.31910966794405665,0.6357142857142857,0.8892857142857142
0.1,0.2765227594545909,0.7071428571428572,0.9178571428571428
0.15000000000000002,0.2424341022968292,0.7285714285714285,0.9214285714285714
0.2,0.21748788484505244,0.7607142857142857,0.9321428571428572
0.25,0.2021606275013515,0.7785714285714286,0.9321428571428572
0.30000000000000004,0.19558569490909578,0.7607142857142857,0.925
0.35000000000000003,0.19036348973001752,0.775,0.9142857142857143
0.4,0.19047151974269322,0.7535714285714286,0.9285714285714286
0.45,0.20298479135547365,0.7035714285714286,0.9142857142857143
0.5,0.2008015404854502,0.7285714285714285,0.9
