alpha,cos_dist,top1_acc,top3_acc
0.0,0.3354573679821832,0.6678571428571428,0.9107142857142857
0.05,0.2991798345531736,0.6928571428571428,0.9214285714285714
0.1,0.2689824551343918,0.7285714285714285,0.9285714285714286
0.15000000000000002,0.24688199013471604,0.7357142857142858,0.9321428571428572
0.2,0.23126569369009564,0.7535714285714286,0.9464285714285714
0.25,0.22303780083145414,0.7642857142857142,0.9428571428571428
0.30000000000000004,0.22490345942122594,0.7607142857142857,0.9464285714285714
0.35000000000000003,0.22658191578728812,0.7428571428571429,0.9392857142857143
0.4,0.23382520888532912,0.725,0.9321428571428572
0.45,0.2407587056713445,0.7035714285714286,0.8928571428571429
0.5,0.24892247798187392,0.6785714285714286,0.8821428571428571
