alpha,cos_dist,top1_acc,top3_acc
0.0,0.1961135555590902,0.775,0.9285714285714286
0.05,0.31906863280705045,0.6392857142857142,0.8857142857142857
0.1,0.27643134870699476,0.7035714285714286,0.9142857142857143
0.15000000000000002,0.24118320920637676,0.75,0.9285714285714286
0.2,0.21770986318588256,0.7607142857142857,0.9214285714285714
0.25,0.20156012624502181,0.8035714285714286,0.9321428571428572
0.30000000000000004,0.1949251868895122,0.775,0.9178571428571428
0.35000000000000003,0.18903834415333612,0.7678571428571429,0.9214285714285714
0.4,0.1930615069610732,0.7285714285714285,0.9214285714285714
0.45,0.19754035281283513,0.7428571428571429,0.9214285714285714
0.5,0.20235625164849416,0.7035714285714286,0.8928571428571429
