alpha,cos_dist,top1_acc,top3_acc
0.0,0.365951995658023,0.5892857142857143,0.8642857142857143
0.05,0.31916446291974615,0.6392857142857142,0.8857142857142857
0.1,0.2766471040035997,0.7035714285714286,0.9142857142857143
0.15000000000000002,0.24172328731843404,0.7464285714285714,0.9214285714285714
0.2,0.21612695434263773,0.7607142857142857,0.9357142857142857
0.25,0.2014325846518789,0.7892857142857143,0.9321428571428572
0.30000000000000004,0.1920065701007843,0.7928571428571428,0.9285714285714286
0.35000000000000003,0.1888030435357775,0.7642857142857142,0.9357142857142857
0.4,0.18993110635450908,0.7428571428571429,0.9178571428571428
0.45,0.1963391497731209,0.7178571428571429,0.9178571428571428
0.5,0.20470670014619827,0.7071428571428572,0.9035714285714286
