alpha,cos_dist,top1_acc,top3_acc
0.0,0.19685282281466893,0.7714285714285715,0.9285714285714286
0.05,0.3190337018242904,0.6392857142857142,0.8857142857142857
0.1,0.2763645692595414,0.7071428571428572,0.9178571428571428
0.15000000000000002,0.24202071151563098,0.7428571428571429,0.9285714285714286
0.2,0.21749884805509023,0.7535714285714286,0.925
0.25,0.20145900398492814,0.7857142857142857,0.925
0.30000000000000004,0.19315829766648157,0.7678571428571429,0.9178571428571428
0.35000000000000003,0.18846618213823862,0.7428571428571429,0.925
0.4,0.19051098717110498,0.7321428571428571,0.9107142857142857
0.45,0.1963229747755187,0.75,0.8964285714285715
0.5,0.20461329711335047,0.6928571428571428,0.8857142857142857
