alpha,cos_dist,top1_acc,top3_acc
0.0,0.365951995658023,0.5892857142857143,0.8642857142857143
0.05,0.31908084441508566,0.6392857142857142,0.8857142857142857
0.1,0.27645096427627974,0.7,0.9178571428571428
0.15000000000000002,0.24094617569020815,0.75,0.9214285714285714
0.2,0.21598321220704486,0.7892857142857143,0.925
0.25,0.20061897678034646,0.7642857142857142,0.9392857142857143
0.30000000000000004,0.19213798535721643,0.7928571428571428,0.9178571428571428
0.35000000000000003,0.19262961787836894,0.775,0.9321428571428572
0.4,0.19120881259441375,0.7821428571428571,0.9214285714285714
0.45,0.19730910190514156,0.775,0.9178571428571428
0.5,0.20216960928269795,0.7321428571428571,0.875
