epoch,cos_dist,top1_acc,top2_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.8464285714285714,0.9107142857142857
1,0.26390265598893164,0.7535714285714286,0.8821428571428571,0.9428571428571428
2,0.23929427287408284,0.7678571428571429,0.8964285714285715,0.9464285714285714
3,0.2354730554989406,0.775,0.9035714285714286,0.9428571428571428
4,0.23901429719158582,0.7642857142857142,0.8821428571428571,0.9321428571428572
5,0.24057623243757656,0.7821428571428571,0.8892857142857142,0.9321428571428572
