alpha,cos_dist,top1_acc,top3_acc
0.0,0.3354573679821832,0.6678571428571428,0.9107142857142857
0.05,0.299140309968165,0.6964285714285714,0.9214285714285714
0.1,0.2691153381552015,0.7285714285714285,0.925
0.15000000000000002,0.2467804872563907,0.7428571428571429,0.9392857142857143
0.2,0.23180313067776817,0.7642857142857142,0.9428571428571428
0.25,0.22514158210584095,0.7607142857142857,0.95
0.30000000000000004,0.22370324432849883,0.7464285714285714,0.9321428571428572
0.35000000000000003,0.2282554263515132,0.7464285714285714,0.9178571428571428
0.4,0.2305202677845955,0.7392857142857143,0.9321428571428572
0.45,0.2379337808915547,0.7392857142857143,0.8892857142857142
0.5,0.2464062037212508,0.6892857142857143,0.9035714285714286
