alpha,cos_dist,top1_acc,top3_acc
0.0,0.3354573679821832,0.6678571428571428,0.9107142857142857
0.05,0.2991240043725286,0.6964285714285714,0.9214285714285714
0.1,0.26916175548519405,0.7285714285714285,0.9321428571428572
0.15000000000000002,0.2463821589946747,0.7428571428571429,0.9285714285714286
0.2,0.23280453703233173,0.7464285714285714,0.9571428571428572
0.25,0.22342292006526673,0.775,0.9392857142857143
0.30000000000000004,0.22774744693722043,0.7571428571428571,0.9285714285714286
0.35000000000000003,0.22751949301787786,0.7535714285714286,0.9285714285714286
0.4,0.23011697796838623,0.7535714285714286,0.9392857142857143
0.45,0.23325682325022562,0.7392857142857143,0.9321428571428572
0.5,0.2470811652285712,0.7142857142857143,0.9178571428571428
