epoch,cos_dist,top1_acc,top2_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.8464285714285714,0.9107142857142857
1,0.27454524412751197,0.7535714285714286,0.8928571428571429,0.9357142857142857
2,0.2526278840644019,0.7857142857142857,0.9178571428571428,0.9607142857142857
3,0.24979152423994883,0.7714285714285715,0.9071428571428571,0.9428571428571428
4,0.2537771051483495,0.7857142857142857,0.9035714285714286,0.9464285714285714
5,0.25727624808038985,0.7928571428571428,0.9071428571428571,0.9357142857142857
