alpha,cos_dist,top1_acc,top3_acc
0.0,0.19786761850118637,0.7821428571428571,0.9321428571428572
0.05,0.31905352569052153,0.6392857142857142,0.8857142857142857
0.1,0.2766392370419843,0.6964285714285714,0.9142857142857143
0.15000000000000002,0.24175120922071594,0.7285714285714285,0.925
0.2,0.21738012709787913,0.7642857142857142,0.9464285714285714
0.25,0.20030881187745503,0.7964285714285714,0.9321428571428572
0.30000000000000004,0.1934277398245675,0.7714285714285715,0.9285714285714286
0.35000000000000003,0.19002483593566077,0.7714285714285715,0.9214285714285714
0.4,0.19272923469543457,0.7642857142857142,0.9107142857142857
0.45,0.19493830651044847,0.7285714285714285,0.9071428571428571
0.5,0.20434123958860126,0.6928571428571428,0.8785714285714286
