epoch,cos_dist,top1_acc,top5_acc
1,0.22630485345919926,0.6333333333333333,0.975
2,0.18661994487047195,0.65,0.975
3,0.18107808182636898,0.6666666666666666,0.975
4,0.18199077794949214,0.65,0.975
5,0.18312721947828928,0.6416666666666667,0.975
6,0.18377986351648967,0.6416666666666667,0.9666666666666667
7,0.18409897138675055,0.6416666666666667,0.9666666666666667
8,0.18424638460079829,0.6333333333333333,0.9666666666666667
9,0.18431294908126195,0.6333333333333333,0.9666666666666667
10,0.1843427171309789,0.6333333333333333,0.9666666666666667
