alpha,cos_dist,top1_acc,top3_acc
0.0,0.19716236016580035,0.7714285714285715,0.9178571428571428
0.05,0.31917871183582713,0.6392857142857142,0.8857142857142857
0.1,0.2768356394554887,0.6964285714285714,0.9107142857142857
0.15000000000000002,0.24170151757342476,0.7428571428571429,0.9214285714285714
0.2,0.2153594725898334,0.7785714285714286,0.9464285714285714
0.25,0.19950002602168493,0.8,0.9285714285714286
0.30000000000000004,0.19089319322790418,0.8,0.9392857142857143
0.35000000000000003,0.19105705320835115,0.7785714285714286,0.9142857142857143
0.4,0.1930723277585847,0.7428571428571429,0.9107142857142857
0.45,0.19919032965387617,0.7214285714285714,0.8964285714285715
0.5,0.20128763743809291,0.725,0.8964285714285715
