alpha,cos_dist,top1_acc,top3_acc
0.0,0.3354573679821832,0.6678571428571428,0.9107142857142857
0.05,0.29932026863098143,0.6964285714285714,0.9214285714285714
0.1,0.26879957722766057,0.7285714285714285,0.9321428571428572
0.15000000000000002,0.2466713079384395,0.7392857142857143,0.9357142857142857
0.2,0.2325024398309844,0.7321428571428571,0.9392857142857143
0.25,0.22344897325549806,0.7785714285714286,0.9571428571428572
0.30000000000000004,0.22318426530276025,0.7607142857142857,0.9392857142857143
0.35000000000000003,0.22530587826456341,0.7392857142857143,0.9428571428571428
0.4,0.23199450096913746,0.7071428571428572,0.9321428571428572
0.45,0.23560741054160253,0.7107142857142857,0.9285714285714286
0.5,0.24047754343066896,0.7142857142857143,0.8892857142857142
