epoch,cos_dist,top1_acc,top2_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.8464285714285714,0.9107142857142857
1,0.2835800426346915,0.7678571428571429,0.8964285714285715,0.95
2,0.2665657122220312,0.7964285714285714,0.9214285714285714,0.9428571428571428
3,0.2675287704382624,0.7857142857142857,0.9,0.9464285714285714
4,0.27315386682748793,0.775,0.8964285714285715,0.9392857142857143
5,0.27912062874862126,0.7857142857142857,0.8821428571428571,0.9535714285714286
