epoch,cos_dist,top1_acc,top2_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.8464285714285714,0.9107142857142857
1,0.2835050896874496,0.7714285714285715,0.9214285714285714,0.9428571428571428
2,0.2668325684964657,0.7821428571428571,0.9178571428571428,0.9428571428571428
3,0.26815160981246405,0.7714285714285715,0.9,0.9464285714285714
4,0.2739094075347696,0.7821428571428571,0.8964285714285715,0.9428571428571428
5,0.27983010528343066,0.7821428571428571,0.8821428571428571,0.9285714285714286
