epoch,cos_dist,top1_acc,top2_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.8464285714285714,0.9107142857142857
1,0.2843426961983953,0.7892857142857143,0.8821428571428571,0.9392857142857143
2,0.26814524339778084,0.7892857142857143,0.8964285714285715,0.9392857142857143
3,0.26826802055750576,0.7928571428571428,0.8928571428571429,0.9357142857142857
4,0.2730681914303984,0.8,0.8964285714285715,0.95
5,0.2794739064361368,0.775,0.8964285714285715,0.9571428571428572
