alpha,cos_dist,top1_acc,top3_acc
0.0,0.3354573679821832,0.6678571428571428,0.9107142857142857
0.05,0.2991635005388941,0.6928571428571428,0.9214285714285714
0.1,0.2684862267758165,0.7321428571428571,0.9285714285714286
0.15000000000000002,0.24660247713327407,0.7357142857142858,0.925
0.2,0.23240260205098562,0.7571428571428571,0.9464285714285714
0.25,0.2263637140393257,0.7464285714285714,0.9321428571428572
0.30000000000000004,0.22624088440622603,0.7357142857142858,0.925
0.35000000000000003,0.22500081956386567,0.7428571428571429,0.9321428571428572
0.4,0.22814677719558987,0.7392857142857143,0.9285714285714286
0.45,0.2403652462576117,0.6928571428571428,0.9321428571428572
0.5,0.24624310125197682,0.6714285714285714,0.9107142857142857
