alpha,cos_dist,top1_acc,top3_acc
0.0,0.365951995658023,0.5892857142857143,0.8642857142857143
0.05,0.31906575454132896,0.6392857142857142,0.8857142857142857
0.1,0.27657187591706006,0.7071428571428572,0.9142857142857143
0.15000000000000002,0.24134970232844352,0.7464285714285714,0.925
0.2,0.21593818047216962,0.7785714285714286,0.9357142857142857
0.25,0.19936484332595553,0.7714285714285715,0.9357142857142857
0.30000000000000004,0.19374653037105288,0.7785714285714286,0.9214285714285714
0.35000000000000003,0.19146963017327445,0.7928571428571428,0.9178571428571428
0.4,0.1892846322485379,0.7571428571428571,0.9214285714285714
0.45,0.20022488428013666,0.7285714285714285,0.8892857142857142
0.5,0.20945998579263686,0.7142857142857143,0.8892857142857142
