epoch,cos_dist,top1_acc,top5_acc
1,0.21721459279457728,0.5083333333333333,0.9083333333333332
2,0.1318128650387128,0.675,0.9666666666666668
3,0.11116777708133062,0.6916666666666667,0.975
4,0.10760355492432913,0.7,0.975
5,0.1078393578529358,0.7083333333333334,0.975
6,0.10860770493745804,0.6833333333333333,0.9666666666666668
7,0.10829727401336034,0.7,0.975
8,0.10866353611151378,0.6833333333333333,0.975
9,0.10862218389908472,0.675,0.975
10,0.1087157388528188,0.6833333333333333,0.975
11,0.1079991802573204,0.7083333333333334,0.975
12,0.10841040760278703,0.6833333333333333,0.9666666666666668
13,0.10860843112071357,0.6916666666666667,0.975
14,0.10854630023241044,0.6833333333333333,0.975
15,0.10844845821460088,0.6833333333333333,0.975
16,0.10829090575377147,0.675,0.975
17,0.10826428532600403,0.6916666666666667,0.975
18,0.10813105503718058,0.6916666666666667,0.9666666666666668
19,0.10811454256375633,0.6916666666666667,0.9666666666666668
20,0.1086413120230039,0.7,0.9666666666666668
21,0.1083575631181399,0.675,0.975
22,0.1084204857548078,0.6916666666666667,0.975
23,0.10852654526631038,0.6666666666666666,0.975
24,0.1087838977575302,0.675,0.9666666666666668
25,0.10870108902454376,0.65,0.9666666666666668
26,0.10873472889264424,0.65,0.975
27,0.10826734354098637,0.6833333333333333,0.9666666666666668
28,0.1084481750925382,0.7,0.975
29,0.10803249329328538,0.7,0.9666666666666668
30,0.10817668288946153,0.6833333333333333,0.975
31,0.10809514671564102,0.7083333333333334,0.975
32,0.10870030323664348,0.6916666666666667,0.975
33,0.10827740281820296,0.7083333333333334,0.9666666666666668
34,0.10822173357009887,0.675,0.9666666666666668
35,0.10804576873779297,0.6583333333333333,0.975
36,0.1079273204008738,0.675,0.975
37,0.10836863418420156,0.675,0.975
38,0.1088416616121928,0.6666666666666666,0.975
39,0.10909643222888313,0.6583333333333333,0.975
40,0.10934260934591293,0.6666666666666666,0.9666666666666668
41,0.10903868426879247,0.7,0.9666666666666668
42,0.10833849608898163,0.6833333333333333,0.9666666666666668
43,0.1088801254828771,0.6916666666666667,0.9666666666666668
44,0.10913088967402776,0.6833333333333333,0.9666666666666668
45,0.10863617559274036,0.6833333333333333,0.9666666666666668
46,0.10851940115292867,0.7083333333333334,0.9666666666666668
47,0.1081239104270935,0.7166666666666667,0.975
48,0.10797492961088816,0.7,0.9666666666666668
49,0.1084034244219462,0.6916666666666667,0.9666666666666668
50,0.10868848810593287,0.6833333333333333,0.975
