epoch,cos_dist,top1_acc,top5_acc
1,0.23064300566911694,0.525,0.875
2,0.14227521220842998,0.675,0.9416666666666668
3,0.12214958121379214,0.7166666666666667,0.9416666666666668
4,0.11872497449318567,0.725,0.9583333333333334
5,0.11873274644215903,0.7,0.9583333333333334
6,0.11923687507708867,0.6916666666666667,0.9583333333333334
7,0.1196212649345398,0.7083333333333334,0.9583333333333334
8,0.11947056502103805,0.7166666666666667,0.9666666666666668
9,0.11915342261393864,0.7,0.9583333333333334
10,0.11908736874659855,0.7083333333333334,0.9583333333333334
11,0.11937332352002462,0.7,0.9583333333333334
12,0.12004833569129307,0.725,0.9583333333333334
13,0.1193774754802386,0.725,0.9666666666666668
14,0.11867868701616922,0.7166666666666667,0.9666666666666668
15,0.11899770597616832,0.7333333333333333,0.9583333333333334
16,0.11945527295271555,0.7166666666666667,0.95
17,0.11884284714857735,0.7083333333333334,0.95
18,0.11909206459919612,0.6916666666666667,0.9416666666666668
19,0.11904134402672448,0.7083333333333334,0.9583333333333334
20,0.11881419668594995,0.7083333333333334,0.9583333333333334
21,0.11920205652713775,0.7166666666666667,0.95
22,0.1191469262043635,0.7083333333333334,0.95
23,0.11914907395839693,0.7416666666666667,0.9583333333333334
24,0.11950214703877765,0.7333333333333333,0.95
25,0.11873990595340728,0.7333333333333333,0.9666666666666668
26,0.1190783237417539,0.725,0.9583333333333334
27,0.11971165885527928,0.725,0.9583333333333334
28,0.119757874806722,0.7333333333333333,0.9583333333333334
29,0.11928961525360746,0.725,0.9666666666666668
30,0.11914197951555253,0.7083333333333334,0.95
31,0.11932078897953033,0.7166666666666667,0.9583333333333334
32,0.11977199018001555,0.7416666666666667,0.9583333333333334
33,0.1198361024260521,0.7083333333333334,0.95
34,0.12038777470588685,0.7166666666666667,0.95
35,0.12026066333055495,0.7166666666666667,0.95
36,0.11972839881976445,0.7083333333333334,0.95
37,0.1195880189538002,0.725,0.95
38,0.11971230705579122,0.7166666666666667,0.95
39,0.11902515490849812,0.7,0.9666666666666668
40,0.1194271390636762,0.7083333333333334,0.9583333333333334
41,0.11936818410952885,0.7083333333333334,0.9583333333333334
42,0.11893969277540845,0.725,0.9583333333333334
43,0.11939511895179747,0.7083333333333334,0.9583333333333334
44,0.11942546019951505,0.7166666666666667,0.9583333333333334
45,0.11885147839784622,0.725,0.9666666666666668
46,0.11983848959207535,0.7166666666666667,0.95
47,0.1198911095658938,0.725,0.9583333333333334
48,0.1196645220120748,0.7083333333333334,0.9583333333333334
49,0.11928199827671053,0.7,0.9583333333333334
50,0.11963110814491908,0.7166666666666667,0.9583333333333334
