epoch,cos_dist,top1_acc,top5_acc
1,0.2331405580043793,0.5,0.8666666666666667
2,0.14915813952684406,0.6583333333333333,0.95
3,0.1285505826274554,0.7,0.9583333333333334
4,0.12495848834514617,0.725,0.95
5,0.12541699260473252,0.7166666666666667,0.9416666666666668
6,0.12578113277753195,0.725,0.9416666666666668
7,0.12552578796943029,0.725,0.9416666666666668
8,0.12638521790504456,0.7083333333333334,0.9416666666666668
9,0.12624148279428482,0.7166666666666667,0.9333333333333332
10,0.1265094409386317,0.7166666666666667,0.9416666666666668
11,0.12692847202221552,0.7166666666666667,0.9416666666666668
12,0.12599850594997405,0.7333333333333333,0.9416666666666668
13,0.12529479265213012,0.725,0.9416666666666668
14,0.1255427320798238,0.7416666666666667,0.9416666666666668
15,0.1260761762658755,0.7166666666666667,0.9416666666666668
16,0.12622968902190526,0.725,0.9416666666666668
17,0.12592896471420925,0.725,0.9416666666666668
18,0.12548106064399084,0.7166666666666667,0.9416666666666668
19,0.12632031639417013,0.7083333333333334,0.9416666666666668
20,0.12602631449699406,0.725,0.9416666666666668
21,0.1259870464603106,0.725,0.9416666666666668
22,0.12690408527851105,0.7333333333333333,0.9416666666666668
23,0.12589152654012045,0.725,0.9416666666666668
24,0.12675345987081527,0.7166666666666667,0.9416666666666668
25,0.1258389895160993,0.7083333333333334,0.9416666666666668
26,0.12559718737999598,0.7166666666666667,0.9416666666666668
27,0.12563227911790212,0.7333333333333333,0.9416666666666668
28,0.1264638140797615,0.7083333333333334,0.9416666666666668
29,0.12596788456042607,0.7083333333333334,0.9416666666666668
30,0.12569237848122913,0.7166666666666667,0.9416666666666668
31,0.12617543538411458,0.725,0.9416666666666668
32,0.1261962374051412,0.7,0.9416666666666668
33,0.1258464386065801,0.725,0.9416666666666668
34,0.12666308730840686,0.7083333333333334,0.9416666666666668
35,0.12634591509898505,0.6916666666666667,0.9416666666666668
36,0.12590527335802715,0.6916666666666667,0.9416666666666668
37,0.12607833097378413,0.7166666666666667,0.9416666666666668
38,0.1261843204498291,0.725,0.9416666666666668
39,0.1261593744158745,0.7333333333333333,0.9416666666666668
40,0.12597009738286336,0.7416666666666667,0.9416666666666668
41,0.1266755645473798,0.7166666666666667,0.9416666666666668
42,0.1260392849644025,0.7333333333333333,0.9416666666666668
43,0.12595212509234746,0.725,0.9416666666666668
44,0.12584332923094432,0.7333333333333333,0.9416666666666668
45,0.12602443993091586,0.7083333333333334,0.9416666666666668
46,0.12598962634801866,0.7083333333333334,0.9416666666666668
47,0.12693515370289485,0.7083333333333334,0.9416666666666668
48,0.12740708887577054,0.7166666666666667,0.9416666666666668
49,0.12679527004559835,0.7083333333333334,0.9416666666666668
50,0.1264141668876012,0.6916666666666667,0.9416666666666668
