epoch,cos_dist,top1_acc,top5_acc
0,0.550902551288406,0.05833333333333333,0.2916666666666667
1,0.20527757406234745,0.1,0.3416666666666667
2,0.09128915319840113,0.16666666666666666,0.55
3,0.06880114525556565,0.20833333333333331,0.575
4,0.06471357941627502,0.20833333333333331,0.575
5,0.06398401260375977,0.225,0.5833333333333334
6,0.06386388887961705,0.225,0.5833333333333334
7,0.06384972780942917,0.225,0.5833333333333334
8,0.06385105550289154,0.225,0.575
9,0.06385312875111898,0.225,0.575
10,0.06385433624188105,0.225,0.575
