epoch,cos_dist,top1_acc,top5_acc
1,0.3651978842914104,0.6166666666666667,0.95
2,0.3296603709459305,0.5916666666666667,0.95
3,0.3100922591984272,0.65,0.9416666666666668
4,0.3018384921054045,0.6416666666666667,0.9416666666666668
5,0.2991392187774181,0.65,0.9416666666666668
6,0.2989558450877666,0.6333333333333333,0.9416666666666668
7,0.3008148113886515,0.6416666666666667,0.9166666666666666
8,0.3039606673022111,0.6333333333333333,0.9333333333333332
9,0.3064386347929637,0.625,0.9166666666666666
10,0.3089439389606317,0.625,0.9166666666666666
11,0.31203170691927273,0.6166666666666667,0.9166666666666666
12,0.3142393440008163,0.6166666666666667,0.9166666666666666
13,0.31575876971085864,0.6083333333333333,0.8916666666666667
14,0.31725995962818465,0.6083333333333333,0.9083333333333332
15,0.3188100680708885,0.6083333333333333,0.9
16,0.32039992436766623,0.6,0.8916666666666667
17,0.3212579672535261,0.6083333333333333,0.8916666666666667
18,0.3220854828755061,0.6083333333333333,0.8916666666666667
19,0.32310721005002657,0.5833333333333334,0.9
20,0.3239576292534669,0.5916666666666667,0.8833333333333333
21,0.3238944001495838,0.6166666666666667,0.9083333333333332
22,0.3248479194939137,0.5916666666666667,0.8833333333333333
23,0.3245940064390501,0.5916666666666667,0.9
24,0.3250701049963633,0.5833333333333334,0.8833333333333333
25,0.32523279016216594,0.6,0.9
26,0.3260534348587195,0.5833333333333334,0.8833333333333333
27,0.32526949867606164,0.5833333333333334,0.8916666666666667
28,0.3253563143312931,0.6,0.9
29,0.32618047098318736,0.5916666666666667,0.8833333333333333
30,0.3255840969582399,0.6,0.9083333333333332
31,0.3261695226033529,0.6,0.8916666666666667
32,0.3257582967480024,0.575,0.8916666666666667
33,0.32608828544616697,0.5833333333333334,0.8833333333333333
34,0.32670771206418675,0.5833333333333334,0.8833333333333333
35,0.32694929937521616,0.5833333333333334,0.8916666666666667
36,0.32597878177960715,0.5666666666666667,0.8833333333333333
37,0.3265927848716577,0.5916666666666667,0.8916666666666667
38,0.32700194691618284,0.5833333333333334,0.9
39,0.32721501514315604,0.5666666666666667,0.9083333333333332
40,0.32669073939323423,0.5666666666666667,0.8916666666666667
41,0.32680348480741184,0.5833333333333334,0.9
42,0.3266130792597929,0.5833333333333334,0.8833333333333333
43,0.32642996733387314,0.575,0.9
44,0.3262634299695492,0.5666666666666667,0.9
45,0.32716480270028114,0.5833333333333334,0.8833333333333333
46,0.32707776005069417,0.575,0.9
47,0.32669869835178056,0.6083333333333333,0.8833333333333333
48,0.32737090960145,0.5916666666666667,0.8916666666666667
49,0.32711737155914306,0.5583333333333333,0.875
50,0.3271713569760323,0.5833333333333334,0.8916666666666667
