epoch,cos_dist,top1_acc,top5_acc
0,0.43144875901440777,0.31666666666666665,0.6666666666666666
1,0.2308734064300855,0.5083333333333333,0.8833333333333333
2,0.14303341805934905,0.675,0.9416666666666668
3,0.12226764659086865,0.7083333333333334,0.95
4,0.1189839666088422,0.7166666666666667,0.9583333333333334
5,0.1191191241145134,0.7166666666666667,0.9583333333333334
6,0.11958176891009012,0.6833333333333333,0.9583333333333334
7,0.11946832189957302,0.7083333333333334,0.95
8,0.11956777373949687,0.7333333333333333,0.9666666666666668
9,0.119045161207517,0.725,0.9583333333333334
10,0.11965102006991706,0.7166666666666667,0.9666666666666668
