epoch,cos_dist,top1_acc,top5_acc
1,0.36294607693950337,0.7083333333333334,0.9583333333333334
2,0.32474925269683197,0.6666666666666666,0.9916666666666668
3,0.3005927299459775,0.7,0.9916666666666668
4,0.2922233447432518,0.725,0.975
5,0.2884159043431282,0.65,0.9833333333333332
6,0.2880706081787745,0.6833333333333333,0.975
7,0.2887182652950287,0.65,0.9583333333333334
8,0.2889722943305969,0.7416666666666667,0.9833333333333332
9,0.29135458866755165,0.725,0.9666666666666668
10,0.2933126871784528,0.6666666666666666,0.9666666666666668
11,0.2942056020100912,0.6666666666666666,0.9666666666666668
12,0.29853824923435845,0.7,0.9583333333333334
13,0.2981401741504669,0.675,0.9666666666666668
14,0.30142488280932106,0.6916666666666667,0.95
15,0.3003988568981489,0.7416666666666667,0.95
16,0.3044050241510073,0.6833333333333333,0.9583333333333334
17,0.3036548569798469,0.6166666666666667,0.95
18,0.3043113062779109,0.725,0.9583333333333334
19,0.3074026986956596,0.7,0.9416666666666668
20,0.3041482776403427,0.6916666666666667,0.95
21,0.30721468379100164,0.6833333333333333,0.9666666666666668
22,0.3059433778127035,0.6416666666666667,0.9583333333333334
23,0.30694127529859544,0.6666666666666666,0.9666666666666668
24,0.30551889141400657,0.6916666666666667,0.9583333333333334
25,0.3070374302566051,0.725,0.9333333333333332
26,0.3075110301375389,0.675,0.9583333333333334
27,0.3068843017021815,0.725,0.9666666666666668
28,0.3094067687789599,0.6666666666666666,0.95
29,0.31137687116861346,0.6916666666666667,0.9333333333333332
30,0.3104432970285416,0.6583333333333333,0.9416666666666668
31,0.3077857712904612,0.7,0.9583333333333334
32,0.3082492172718048,0.7,0.95
33,0.3081822728117307,0.6166666666666667,0.9666666666666668
34,0.3092946549256643,0.65,0.9583333333333334
35,0.30735344588756563,0.675,0.9583333333333334
36,0.3072152117888133,0.65,0.95
37,0.3079274689157804,0.7,0.9666666666666668
38,0.308069642384847,0.7,0.9666666666666668
39,0.3069101651509603,0.675,0.9583333333333334
40,0.3062171772122383,0.65,0.95
41,0.3076548660794894,0.7083333333333334,0.9666666666666668
42,0.3067176495989164,0.7,0.95
43,0.3072983940442403,0.7,0.95
44,0.30601527641216913,0.6416666666666667,0.95
45,0.30883560081322986,0.6666666666666666,0.9583333333333334
46,0.3077257061998049,0.6416666666666667,0.95
47,0.30640294949213664,0.7,0.9916666666666668
48,0.3074932257334391,0.7,0.975
49,0.3059340268373489,0.675,0.9666666666666668
50,0.3079757551352183,0.6833333333333333,0.9416666666666668
