epoch,cos_dist,top1_acc,top5_acc
0,0.383567335208257,0.43333333333333335,0.9
1,0.220406411588192,0.55,0.975
2,0.1600972940524419,0.6916666666666667,0.975
3,0.14854611257712047,0.7166666666666667,0.9583333333333334
4,0.14793424407641093,0.7,0.9583333333333334
5,0.1486522783835729,0.7166666666666667,0.9583333333333334
6,0.149171814819177,0.7166666666666667,0.9583333333333334
7,0.14944227089484532,0.7166666666666667,0.9583333333333334
8,0.14957019140323002,0.7166666666666667,0.9583333333333334
9,0.14962847381830216,0.7083333333333334,0.9583333333333334
10,0.14965464969476064,0.7083333333333334,0.9583333333333334
