epoch,cos_dist,top1_acc,top5_acc
0,0.4238085130850474,0.31666666666666665,0.7166666666666667
1,0.2337554459770521,0.475,0.8833333333333333
2,0.1531294862429301,0.6833333333333333,0.95
3,0.13484961440165838,0.7083333333333334,0.9666666666666668
4,0.13217681696017586,0.7166666666666667,0.95
5,0.13205264061689376,0.7,0.9416666666666668
6,0.1327359785636266,0.6833333333333333,0.9416666666666668
7,0.1334210033218066,0.7,0.9333333333333332
8,0.13368874688943228,0.7,0.95
9,0.13341335306564964,0.6916666666666667,0.95
10,0.13356742163499194,0.6916666666666667,0.9416666666666668
