epoch,cos_dist,top1_acc,top5_acc
0,0.30025207474827764,0.4916666666666666,0.975
1,0.19239915460348128,0.6166666666666667,0.9833333333333332
2,0.1637842133641243,0.6166666666666667,0.9833333333333332
3,0.16099211275577546,0.6166666666666667,0.975
4,0.1610908771554629,0.6166666666666667,0.975
5,0.16299940993388493,0.6,0.9833333333333332
6,0.16276253163814544,0.6,0.9666666666666668
7,0.16356656750043233,0.6,0.975
8,0.16337142785390218,0.6166666666666667,0.975
9,0.16273459941148755,0.6083333333333333,0.9666666666666668
10,0.1621644785006841,0.6083333333333333,0.9666666666666668
