epoch,cos_dist,top1_acc,top5_acc
0,0.43144875901440777,0.31666666666666665,0.6666666666666666
1,0.2302650421857834,0.5166666666666667,0.875
2,0.14273557861646016,0.65,0.9416666666666668
3,0.12248326192299525,0.6916666666666667,0.9416666666666668
4,0.1196201890707016,0.7,0.95
5,0.11971082339684168,0.7,0.95
6,0.12002702156702676,0.7083333333333334,0.95
7,0.12022210558255515,0.7083333333333334,0.95
8,0.12031946281592053,0.7083333333333334,0.95
9,0.12036479463179907,0.7083333333333334,0.95
10,0.12038532892862955,0.7083333333333334,0.95
