epoch,cos_dist,top1_acc,top5_acc
1,0.34847370013594625,0.7416666666666667,0.9583333333333334
2,0.3214866350094477,0.7166666666666667,0.9416666666666668
3,0.31171235566337896,0.7333333333333333,0.9333333333333332
4,0.30946869105100633,0.75,0.9166666666666666
5,0.3130678077538808,0.7416666666666667,0.9166666666666666
6,0.31730422253410023,0.7416666666666667,0.9166666666666666
7,0.32295301631093026,0.7166666666666667,0.9083333333333332
8,0.3284069833656152,0.7166666666666667,0.9166666666666666
9,0.3327501783768336,0.7083333333333334,0.9083333333333332
10,0.3369678278764089,0.7,0.9083333333333332
11,0.34033740883072217,0.6583333333333333,0.9083333333333332
12,0.34279420350988704,0.7,0.9083333333333332
13,0.3455699620147546,0.6833333333333333,0.9083333333333332
14,0.348309979091088,0.7,0.9083333333333332
15,0.3507182305057844,0.65,0.9083333333333332
16,0.35233591695626576,0.6666666666666666,0.9083333333333332
17,0.35341465274492895,0.675,0.9083333333333332
18,0.3543998718261719,0.6583333333333333,0.9083333333333332
19,0.3550955161452293,0.675,0.9083333333333332
20,0.3562627397477627,0.675,0.9083333333333332
21,0.3570908546447754,0.6416666666666667,0.8916666666666667
22,0.3579057956735293,0.6416666666666667,0.9
23,0.3576701221366723,0.6583333333333333,0.9083333333333332
24,0.3578688184420268,0.6583333333333333,0.9083333333333332
25,0.3586482057968776,0.625,0.9083333333333332
26,0.3588627877334753,0.625,0.9083333333333332
27,0.3586913692454497,0.65,0.9083333333333332
28,0.3585556534429391,0.6416666666666667,0.9
29,0.358898118386666,0.6416666666666667,0.9083333333333332
30,0.35906667783856394,0.6416666666666667,0.8916666666666667
31,0.35900668253501256,0.6333333333333333,0.9
32,0.3598297864198685,0.6416666666666667,0.9083333333333332
33,0.3599037157992522,0.6333333333333333,0.9083333333333332
34,0.3598198297123114,0.6583333333333333,0.9083333333333332
35,0.3602515794336796,0.6583333333333333,0.9
36,0.35985937938094137,0.6666666666666666,0.9083333333333332
37,0.36058631290992105,0.6333333333333333,0.8833333333333333
38,0.36047608877221743,0.6583333333333333,0.9083333333333332
39,0.3603991617759069,0.6416666666666667,0.8916666666666667
40,0.360152230411768,0.65,0.9
41,0.3599238174657027,0.6583333333333333,0.9083333333333332
42,0.3600112318992615,0.65,0.9083333333333332
43,0.3597248616317908,0.6833333333333333,0.9
44,0.3606515591343244,0.6583333333333333,0.9083333333333332
45,0.3605085268616676,0.6333333333333333,0.8916666666666667
46,0.3608429936071237,0.65,0.9083333333333332
47,0.35977731123566625,0.6666666666666666,0.9083333333333332
48,0.3604259540637334,0.6416666666666667,0.9083333333333332
49,0.3604023618002733,0.6416666666666667,0.9
50,0.3605180770158768,0.65,0.9083333333333332
