epoch,cos_dist,top1_acc,top5_acc
0,0.548561530560255,0.05,0.2916666666666667
1,0.20066290299097694,0.09166666666666666,0.3416666666666667
2,0.08641756922006608,0.175,0.55
3,0.06376314312219619,0.225,0.575
4,0.0597198302547137,0.21666666666666667,0.6083333333333333
5,0.05865596582492193,0.21666666666666667,0.5666666666666667
6,0.0584643562634786,0.2,0.5416666666666666
7,0.05844151129325231,0.2,0.5583333333333333
8,0.05904123783111573,0.20833333333333331,0.55
9,0.05883497446775436,0.19166666666666668,0.5416666666666666
10,0.058697176476319626,0.225,0.575
