epoch,cos_dist,top1_acc,top5_acc
0,0.550902551288406,0.05833333333333333,0.2916666666666667
1,0.20624888638655345,0.09166666666666666,0.3583333333333333
2,0.09188789774974188,0.15,0.5583333333333333
3,0.0692144438624382,0.19166666666666668,0.6
4,0.06483932137489319,0.19166666666666668,0.6
5,0.06414677997430165,0.21666666666666667,0.6083333333333333
6,0.06356408695379892,0.225,0.6
7,0.06323562314112981,0.225,0.575
8,0.06349143385887146,0.21666666666666667,0.575
9,0.06377965460220973,0.2333333333333333,0.5666666666666667
10,0.06379006256659826,0.25,0.5666666666666667
