epoch,cos_dist,top1_acc,top5_acc
0,0.30025207474827764,0.4916666666666666,0.975
1,0.19305385301510491,0.6083333333333333,0.9833333333333332
2,0.16402407884597778,0.6166666666666667,0.975
3,0.16049745976924895,0.6166666666666667,0.9833333333333332
4,0.16044626633326212,0.625,0.9666666666666668
5,0.16217297613620754,0.5916666666666667,0.9666666666666668
6,0.1622772162159284,0.5916666666666667,0.9666666666666668
7,0.1624942898750305,0.6083333333333333,0.9666666666666668
8,0.1629275158047676,0.6,0.9666666666666668
9,0.16305836886167527,0.5666666666666667,0.9666666666666668
10,0.16289765735467274,0.6,0.9666666666666668
