epoch,cos_dist,top1_acc,top5_acc
1,0.359921033680439,0.65,0.9916666666666668
2,0.3247403619190057,0.675,0.9666666666666668
3,0.30297228942314786,0.7083333333333334,0.9916666666666668
4,0.2915164967377981,0.7083333333333334,0.9833333333333332
5,0.28913190762201946,0.6833333333333333,0.9833333333333332
6,0.2868676617741585,0.675,0.9666666666666668
7,0.2874663690725962,0.6916666666666667,0.9833333333333332
8,0.28898626218239465,0.6666666666666666,0.9666666666666668
9,0.2919282595316569,0.7166666666666667,0.9666666666666668
10,0.2950983613729477,0.6333333333333333,0.9666666666666668
11,0.29707841922839484,0.7166666666666667,0.9833333333333332
12,0.2986624409755071,0.675,0.9666666666666668
13,0.3024360944827398,0.6916666666666667,0.95
14,0.3035614356398583,0.6666666666666666,0.9333333333333332
15,0.30328713059425355,0.7416666666666667,0.95
16,0.3062622015674909,0.6916666666666667,0.9666666666666668
17,0.303002413113912,0.7,0.95
18,0.30622827212015785,0.725,0.9666666666666668
19,0.3061985145012537,0.6666666666666666,0.9333333333333332
20,0.3064770941932996,0.6833333333333333,0.9583333333333334
21,0.3069786801934242,0.6833333333333333,0.95
22,0.307311216990153,0.6583333333333333,0.95
23,0.3060141389568647,0.7,0.95
24,0.30632161100705463,0.7,0.95
25,0.3089066120485465,0.6583333333333333,0.925
26,0.3056902865568797,0.7333333333333333,0.9833333333333332
27,0.3081450954079628,0.6666666666666666,0.9583333333333334
28,0.30773154348135,0.675,0.9666666666666668
29,0.30664823999007546,0.7166666666666667,0.9583333333333334
30,0.30754911800225576,0.675,0.9583333333333334
31,0.3090122143427531,0.6083333333333333,0.9166666666666666
32,0.3098371719320615,0.6666666666666666,0.925
33,0.3099414092799028,0.6083333333333333,0.9083333333333332
34,0.31151235500971475,0.6333333333333333,0.9416666666666668
35,0.30894130369027456,0.7166666666666667,0.975
36,0.3090379387140274,0.6,0.9666666666666668
37,0.30706833451986315,0.7083333333333334,0.9666666666666668
38,0.3066691741347313,0.675,0.9666666666666668
39,0.30654000292221706,0.625,0.9666666666666668
40,0.30681731750567753,0.6666666666666666,0.9666666666666668
41,0.3074965129295985,0.6583333333333333,0.95
42,0.3097194328904152,0.725,0.95
43,0.3091631347934405,0.675,0.9416666666666668
44,0.3091188664237658,0.6666666666666666,0.9416666666666668
45,0.3099388495087624,0.675,0.9583333333333334
46,0.30706444879372913,0.725,0.9333333333333332
47,0.3056397194663684,0.6583333333333333,0.9583333333333334
48,0.3070110097527504,0.65,0.95
49,0.30767568945884705,0.625,0.95
50,0.3094445357720057,0.6833333333333333,0.9583333333333334
