epoch,cos_dist,top1_acc,top5_acc
1,0.36731657634178794,0.6166666666666667,0.95
2,0.33046102772156394,0.6,0.925
3,0.3108503212531408,0.6416666666666667,0.95
4,0.3012967127064864,0.65,0.95
5,0.2973474825421969,0.65,0.9416666666666668
6,0.2976302082339923,0.6416666666666667,0.9416666666666668
7,0.299412676692009,0.625,0.9416666666666668
8,0.3009519346058369,0.625,0.9333333333333332
9,0.3035330086946487,0.6166666666666667,0.925
10,0.3066200576722622,0.625,0.9083333333333332
11,0.3083038700123628,0.6166666666666667,0.925
12,0.3109415883819262,0.6083333333333333,0.9083333333333332
13,0.3126328237354755,0.625,0.9083333333333332
14,0.3137307412922382,0.6083333333333333,0.9166666666666666
15,0.3158441613117854,0.6083333333333333,0.925
16,0.3163631277779738,0.6166666666666667,0.9083333333333332
17,0.31757049163182577,0.6083333333333333,0.9166666666666666
18,0.319635779162248,0.5916666666666667,0.9
19,0.3197270063062509,0.6166666666666667,0.9
20,0.3199665335317453,0.6083333333333333,0.9083333333333332
21,0.3205673518280188,0.6,0.9
22,0.3211455196142197,0.6,0.9166666666666666
23,0.3215182443459829,0.6166666666666667,0.9083333333333332
24,0.3222421196599801,0.5833333333333334,0.9166666666666666
25,0.3228002344568571,0.6083333333333333,0.9083333333333332
26,0.32286722734570505,0.6,0.9083333333333332
27,0.3223306261003017,0.6083333333333333,0.9083333333333332
28,0.3225850780804952,0.6083333333333333,0.9166666666666666
29,0.3228794388473034,0.5833333333333334,0.9166666666666666
30,0.3230953946709633,0.6,0.9166666666666666
31,0.3224554307758808,0.5916666666666667,0.9166666666666666
32,0.3230494643251101,0.6,0.9166666666666666
33,0.323237636188666,0.6083333333333333,0.9083333333333332
34,0.3230272869269053,0.6083333333333333,0.925
35,0.32325648367404936,0.5833333333333334,0.8916666666666667
36,0.32278938045104344,0.6,0.9166666666666666
37,0.32254550655682884,0.6083333333333333,0.9083333333333332
38,0.3232107035815716,0.6083333333333333,0.9083333333333332
39,0.3232382670044899,0.5916666666666667,0.9
40,0.3232971621056398,0.6083333333333333,0.925
41,0.3233389203747113,0.5833333333333334,0.9166666666666666
42,0.3239945833881696,0.6,0.8916666666666667
43,0.3229813128709793,0.5833333333333334,0.9083333333333332
44,0.32311925540367764,0.5833333333333334,0.9166666666666666
45,0.32329493885238964,0.6,0.925
46,0.3241165064275265,0.6083333333333333,0.8916666666666667
47,0.3240590942402681,0.5833333333333334,0.9083333333333332
48,0.3230546049773693,0.5916666666666667,0.925
49,0.32347429047028226,0.6083333333333333,0.9083333333333332
50,0.3232164422671,0.5916666666666667,0.925
