epoch,cos_dist,top1_acc,top5_acc
1,0.36597618187467257,0.6583333333333333,0.9666666666666668
2,0.3317145066956679,0.65,0.9416666666666668
3,0.3139756667117278,0.6583333333333333,0.95
4,0.3059023251136144,0.6666666666666666,0.95
5,0.3047007488707701,0.6666666666666666,0.9416666666666668
6,0.30566469579935074,0.6833333333333333,0.925
7,0.30794860447446504,0.6416666666666667,0.9
8,0.31119059373935065,0.6416666666666667,0.9083333333333332
9,0.3140233928958575,0.6583333333333333,0.9083333333333332
10,0.31744013652205466,0.6583333333333333,0.9
11,0.31978069096803663,0.6416666666666667,0.8916666666666667
12,0.32263127292195953,0.65,0.8916666666666667
13,0.32526989455024397,0.6416666666666667,0.8666666666666667
14,0.32636752277612685,0.6583333333333333,0.875
15,0.3270081475377083,0.6583333333333333,0.8833333333333333
16,0.3284822553396225,0.625,0.8666666666666667
17,0.3293348620335261,0.6333333333333333,0.8833333333333333
18,0.33025840918223065,0.6416666666666667,0.8833333333333333
19,0.3315058509508769,0.6416666666666667,0.875
20,0.3318773455917835,0.625,0.875
21,0.33237025837103523,0.675,0.875
22,0.3327522702515125,0.6583333333333333,0.875
23,0.3333393923938274,0.65,0.875
24,0.3339036777615547,0.6416666666666667,0.875
25,0.3340247037510077,0.6333333333333333,0.8666666666666667
26,0.3339602788289388,0.65,0.8833333333333333
27,0.3346336655318737,0.625,0.8666666666666667
28,0.3345361021657785,0.65,0.8666666666666667
29,0.33522375027338663,0.65,0.875
30,0.3352988580862681,0.6666666666666666,0.8583333333333333
31,0.3349298631151517,0.625,0.8666666666666667
32,0.3348547843595346,0.65,0.875
33,0.3350475892424584,0.6333333333333333,0.8666666666666667
34,0.3350619127353032,0.6416666666666667,0.8666666666666667
35,0.3352072864770889,0.65,0.8583333333333333
36,0.3349395717183749,0.65,0.875
37,0.3348512584964434,0.6166666666666667,0.875
38,0.3350004782279333,0.6583333333333333,0.875
39,0.3352908998727798,0.6333333333333333,0.8666666666666667
40,0.335378344108661,0.6416666666666667,0.8666666666666667
41,0.3348739748199781,0.6583333333333333,0.8833333333333333
42,0.3350347017248472,0.6416666666666667,0.8916666666666667
43,0.3349485700329145,0.6666666666666666,0.875
44,0.3350254567960898,0.65,0.8666666666666667
45,0.3349483132362366,0.6666666666666666,0.8666666666666667
46,0.3351763360202312,0.6333333333333333,0.8583333333333333
47,0.33482227797309555,0.625,0.8666666666666667
48,0.33547107577323915,0.625,0.875
49,0.3353404807547728,0.6166666666666667,0.8583333333333333
50,0.3353641284008821,0.625,0.875
