epoch,cos_dist,top1_acc,top5_acc
1,0.2164391095439593,0.5083333333333333,0.9166666666666666
2,0.13120886484781902,0.65,0.9583333333333334
3,0.11164008975028993,0.6916666666666667,0.9666666666666668
4,0.1087598239382108,0.6833333333333333,0.9666666666666668
5,0.10876316924889882,0.6916666666666667,0.9666666666666668
6,0.10902431507905323,0.6833333333333333,0.9666666666666668
7,0.10919174253940582,0.6666666666666666,0.975
8,0.10927619834740956,0.6583333333333333,0.975
9,0.1093156764904658,0.6583333333333333,0.975
10,0.10933359016974767,0.6583333333333333,0.975
11,0.10934160451094307,0.6583333333333333,0.975
12,0.1093451961874962,0.6583333333333333,0.975
13,0.1093467727303505,0.6583333333333333,0.975
14,0.10934749792019527,0.6583333333333333,0.975
15,0.1093478058775266,0.6583333333333333,0.975
16,0.10934794545173646,0.6583333333333333,0.975
17,0.10934799015522004,0.6583333333333333,0.975
18,0.10934802641471228,0.6583333333333333,0.975
19,0.10934804131587346,0.6583333333333333,0.975
20,0.10934804181257883,0.6583333333333333,0.975
21,0.1093480368455251,0.6583333333333333,0.975
22,0.1093480442961057,0.6583333333333333,0.975
23,0.1093480442961057,0.6583333333333333,0.975
24,0.1093480442961057,0.6583333333333333,0.975
25,0.1093480442961057,0.6583333333333333,0.975
26,0.1093480442961057,0.6583333333333333,0.975
27,0.1093480442961057,0.6583333333333333,0.975
28,0.1093480442961057,0.6583333333333333,0.975
29,0.1093480442961057,0.6583333333333333,0.975
30,0.1093480442961057,0.6583333333333333,0.975
31,0.1093480442961057,0.6583333333333333,0.975
32,0.1093480442961057,0.6583333333333333,0.975
33,0.1093480442961057,0.6583333333333333,0.975
34,0.1093480442961057,0.6583333333333333,0.975
35,0.1093480442961057,0.6583333333333333,0.975
36,0.1093480442961057,0.6583333333333333,0.975
37,0.1093480442961057,0.6583333333333333,0.975
38,0.1093480442961057,0.6583333333333333,0.975
39,0.1093480442961057,0.6583333333333333,0.975
40,0.1093480442961057,0.6583333333333333,0.975
41,0.1093480442961057,0.6583333333333333,0.975
42,0.1093480442961057,0.6583333333333333,0.975
43,0.1093480442961057,0.6583333333333333,0.975
44,0.1093480442961057,0.6583333333333333,0.975
45,0.1093480442961057,0.6583333333333333,0.975
46,0.1093480442961057,0.6583333333333333,0.975
47,0.1093480442961057,0.6583333333333333,0.975
48,0.1093480442961057,0.6583333333333333,0.975
49,0.1093480442961057,0.6583333333333333,0.975
50,0.1093480442961057,0.6583333333333333,0.975
