alpha,cos_dist,top1_acc,top3_acc
0.0,0.19949237938438144,0.7607142857142857,0.9285714285714286
0.05,0.31912982878940443,0.6392857142857142,0.8857142857142857
0.1,0.27645082037363733,0.7,0.9142857142857143
0.15000000000000002,0.24106286146811076,0.7392857142857143,0.925
0.2,0.21706792180027282,0.7821428571428571,0.9321428571428572
0.25,0.20088133684226445,0.7714285714285715,0.9392857142857143
0.30000000000000004,0.1929722453866686,0.7607142857142857,0.9392857142857143
0.35000000000000003,0.18954670429229736,0.7857142857142857,0.9285714285714286
0.4,0.19267359972000123,0.7607142857142857,0.9107142857142857
0.45,0.19703518301248552,0.7535714285714286,0.9107142857142857
0.5,0.20120817699602672,0.7357142857142858,0.8964285714285715
