alpha,cos_dist,top1_acc,top3_acc
0.0,0.3354573679821832,0.6678571428571428,0.9107142857142857
0.05,0.2992210852248328,0.6964285714285714,0.9214285714285714
0.1,0.2689808152616024,0.7214285714285714,0.9285714285714286
0.15000000000000002,0.2468157810824258,0.7428571428571429,0.9285714285714286
0.2,0.23297665885516575,0.7392857142857143,0.95
0.25,0.22579246035643985,0.7571428571428571,0.9464285714285714
0.30000000000000004,0.22782622958932605,0.7392857142857143,0.9285714285714286
0.35000000000000003,0.22201050402862685,0.7714285714285715,0.925
0.4,0.229976920570646,0.7464285714285714,0.9107142857142857
0.45,0.23208782438720976,0.7214285714285714,0.9035714285714286
0.5,0.24747250420706612,0.6821428571428572,0.8928571428571429
