alpha,cos_dist,top1_acc,top3_acc
0.0,0.3354573679821832,0.6678571428571428,0.9107142857142857
0.05,0.2992002653224128,0.6964285714285714,0.9214285714285714
0.1,0.2686620480247906,0.7285714285714285,0.9357142857142857
0.15000000000000002,0.24596098746572223,0.7321428571428571,0.9285714285714286
0.2,0.23245123518364771,0.7428571428571429,0.9428571428571428
0.25,0.22607412146670477,0.7607142857142857,0.9428571428571428
0.30000000000000004,0.22224103254931313,0.7785714285714286,0.9464285714285714
0.35000000000000003,0.22191530136125429,0.7785714285714286,0.9535714285714286
0.4,0.22821542184267726,0.7571428571428571,0.9285714285714286
0.45,0.23597230751599585,0.7428571428571429,0.9071428571428571
0.5,0.25330856101853505,0.6857142857142857,0.8928571428571429
