epoch,cos_dist,top1_acc,top5_acc
1,0.2240354100863139,0.125,0.43333333333333335
2,0.11739978591601054,0.15833333333333333,0.5583333333333333
3,0.09667225082715353,0.24166666666666667,0.6333333333333333
4,0.09290219893058141,0.225,0.65
5,0.09188186426957448,0.23333333333333334,0.6416666666666667
6,0.09252595057090124,0.23333333333333334,0.6333333333333333
7,0.09302011132240295,0.25,0.6333333333333333
8,0.09293192625045776,0.24166666666666667,0.6
9,0.09242637604475021,0.23333333333333334,0.6
10,0.09291932731866837,0.25833333333333336,0.6083333333333333
