epoch,cos_dist,top1_acc,top2_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.8464285714285714,0.9107142857142857
1,0.24685962838785988,0.7535714285714286,0.8892857142857142,0.9357142857142857
2,0.2430752151778766,0.7428571428571429,0.8928571428571429,0.9357142857142857
3,0.24992771968245506,0.7428571428571429,0.8821428571428571,0.9321428571428572
4,0.2533552201730864,0.7464285714285714,0.85,0.9178571428571428
5,0.2529925098376615,0.7321428571428571,0.8821428571428571,0.9357142857142857
