alpha,cos_dist,top1_acc,top3_acc
0.0,0.365951995658023,0.5892857142857143,0.8642857142857143
0.05,0.3190759209649903,0.6357142857142857,0.8892857142857142
0.1,0.27644226465906413,0.7071428571428572,0.9142857142857143
0.15000000000000002,0.24175007162349565,0.7428571428571429,0.9285714285714286
0.2,0.2163052905883108,0.7714285714285715,0.9285714285714286
0.25,0.2000864946416446,0.7785714285714286,0.9285714285714286
0.30000000000000004,0.1934811947601182,0.775,0.9142857142857143
0.35000000000000003,0.1903761191027505,0.7857142857142857,0.925
0.4,0.19306547109569822,0.7178571428571429,0.925
0.45,0.19772093700511115,0.7142857142857143,0.9071428571428571
0.5,0.20290586182049342,0.75,0.8821428571428571
