epoch,cos_dist,top1_acc,top2_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.8464285714285714,0.9107142857142857
1,0.27356965744069645,0.7857142857142857,0.9,0.9321428571428572
2,0.25122151385460584,0.7785714285714286,0.9107142857142857,0.95
3,0.24954069224851472,0.775,0.8964285714285715,0.9464285714285714
4,0.25316929849130765,0.7857142857142857,0.9035714285714286,0.9428571428571428
5,0.2571324630507401,0.7821428571428571,0.8928571428571429,0.9321428571428572
