alpha,cos_dist,top1_acc,top3_acc
0.0,0.3354573679821832,0.6678571428571428,0.9107142857142857
0.05,0.29922834198389736,0.6964285714285714,0.9214285714285714
0.1,0.2687133727329118,0.7214285714285714,0.9357142857142857
0.15000000000000002,0.24649894790990012,0.7392857142857143,0.9285714285714286
0.2,0.23282915694372994,0.7607142857142857,0.9464285714285714
0.25,0.22472490625722066,0.7607142857142857,0.9428571428571428
0.30000000000000004,0.2254630921142442,0.7607142857142857,0.9321428571428572
0.35000000000000003,0.2271630740591458,0.7678571428571429,0.9321428571428572
0.4,0.23489037262541906,0.7392857142857143,0.9357142857142857
0.45,0.23756459142480577,0.7178571428571429,0.9285714285714286
0.5,0.24100969029324396,0.7035714285714286,0.9321428571428572
