epoch,cos_dist,top1_acc,top2_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.8464285714285714,0.9107142857142857
1,0.26337002419999667,0.7678571428571429,0.9,0.9464285714285714
2,0.23775216788053513,0.7821428571428571,0.9071428571428571,0.9571428571428572
3,0.2350200270967824,0.7785714285714286,0.8964285714285715,0.9464285714285714
4,0.23717523281063352,0.7892857142857143,0.9,0.9464285714285714
5,0.24030822930591447,0.7821428571428571,0.8821428571428571,0.9392857142857143
