alpha,cos_dist,top1_acc,top3_acc
0.0,0.3354573679821832,0.6678571428571428,0.9107142857142857
0.05,0.2991612315177917,0.6964285714285714,0.9214285714285714
0.1,0.26848876912678993,0.7285714285714285,0.9321428571428572
0.15000000000000002,0.24736453230891908,0.7357142857142858,0.9285714285714286
0.2,0.23271957380431038,0.7535714285714286,0.9464285714285714
0.25,0.22573727518320083,0.7821428571428571,0.9357142857142857
0.30000000000000004,0.224184457638434,0.7428571428571429,0.9428571428571428
0.35000000000000003,0.22796696722507476,0.75,0.9285714285714286
0.4,0.23140009098819325,0.7214285714285714,0.9214285714285714
0.45,0.23387644961476325,0.7428571428571429,0.9178571428571428
0.5,0.2433217041194439,0.725,0.9035714285714286
