alpha,cos_dist,top1_acc,top3_acc
0.0,0.365951995658023,0.5892857142857143,0.8642857142857143
0.05,0.3191393006060805,0.6392857142857142,0.8857142857142857
0.1,0.2763613658291953,0.7,0.9142857142857143
0.15000000000000002,0.24215318230645996,0.7285714285714285,0.9178571428571428
0.2,0.2169751224773271,0.7785714285714286,0.9321428571428572
0.25,0.19961238567318235,0.8071428571428572,0.9285714285714286
0.30000000000000004,0.19330809137650898,0.7857142857142857,0.9392857142857143
0.35000000000000003,0.19196813298123225,0.75,0.9178571428571428
0.4,0.19493835185255323,0.7535714285714286,0.8964285714285715
0.45,0.20000520816871098,0.7321428571428571,0.8857142857142857
0.5,0.2001799498285566,0.7142857142857143,0.8857142857142857
