alpha,cos_dist,top1_acc,top3_acc
0.0,0.365951995658023,0.5892857142857143,0.8642857142857143
0.05,0.3191196607691901,0.6392857142857142,0.8857142857142857
0.1,0.2762382090091705,0.7035714285714286,0.9142857142857143
0.15000000000000002,0.242361440296684,0.7357142857142858,0.9285714285714286
0.2,0.21652858895914895,0.775,0.9285714285714286
0.25,0.19880857233490262,0.7928571428571428,0.9428571428571428
0.30000000000000004,0.1919200707759176,0.7928571428571428,0.9392857142857143
0.35000000000000003,0.19377285242080688,0.7642857142857142,0.9214285714285714
0.4,0.19370536016566411,0.7642857142857142,0.9071428571428571
0.45,0.19855704094682422,0.7464285714285714,0.8892857142857142
0.5,0.1974109954067639,0.725,0.9178571428571428
