alpha,cos_dist,top1_acc,top3_acc
0.0,0.365951995658023,0.5892857142857143,0.8642857142857143
0.05,0.31910010618822915,0.6392857142857142,0.8857142857142857
0.1,0.2769195895109858,0.7035714285714286,0.9142857142857143
0.15000000000000002,0.2430330861892019,0.7321428571428571,0.925
0.2,0.21616957719836916,0.7535714285714286,0.925
0.25,0.19842378050088882,0.7928571428571428,0.9428571428571428
0.30000000000000004,0.19271698061908996,0.7928571428571428,0.9392857142857143
0.35000000000000003,0.1917299617614065,0.7642857142857142,0.925
0.4,0.19107650582279478,0.775,0.925
0.45,0.19655973315238953,0.7321428571428571,0.9035714285714286
0.5,0.2056514710187912,0.7071428571428572,0.8785714285714286
