alpha,cos_dist,top1_acc,top3_acc
0.0,0.3354573679821832,0.6678571428571428,0.9107142857142857
0.05,0.29919125863483975,0.6964285714285714,0.9214285714285714
0.1,0.26863054750221116,0.7285714285714285,0.9285714285714286
0.15000000000000002,0.24586262830666133,0.75,0.9285714285714286
0.2,0.23268897299255645,0.7464285714285714,0.9535714285714286
0.25,0.22786844777209417,0.7678571428571429,0.9392857142857143
0.30000000000000004,0.223624706694058,0.7714285714285715,0.9464285714285714
0.35000000000000003,0.22555179255349295,0.7642857142857142,0.925
0.4,0.23057590488876614,0.7464285714285714,0.925
0.45,0.2353529788553715,0.7392857142857143,0.9142857142857143
0.5,0.2498971645321165,0.6642857142857143,0.9142857142857143
