alpha,cos_dist,top1_acc,top3_acc
0.0,0.365951995658023,0.5892857142857143,0.8642857142857143
0.05,0.3191407124911036,0.6392857142857142,0.8857142857142857
0.1,0.2760682283767632,0.7035714285714286,0.9142857142857143
0.15000000000000002,0.24109270657811846,0.7571428571428571,0.925
0.2,0.21540734320878982,0.7678571428571429,0.9321428571428572
0.25,0.19928540480988366,0.7821428571428571,0.9357142857142857
0.30000000000000004,0.19476030894688198,0.7678571428571429,0.9214285714285714
0.35000000000000003,0.19061022038970674,0.775,0.925
0.4,0.19636605360678264,0.7357142857142858,0.9107142857142857
0.45,0.19487823631082263,0.7571428571428571,0.9035714285714286
0.5,0.20389064294951303,0.7035714285714286,0.9
